time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-07-29T07:42:41.540Z,23.7831,94.4006,41.3,4.1,mb,,160,2.917,0.64,us,usb000s1er,2014-10-25T01:49:42.000Z,"15 km N of Mawlaik, Myanmar",earthquake,,13.5,0.214,6,reviewed,us,us
2014-07-22T23:35:15.370Z,26.2364,89.5355,14.91,4,mb,,146,2.193,1.26,us,usb000rwbx,2014-10-17T21:12:15.000Z,"13 km SE of Koch Bih?r, India",earthquake,,5.2,0.156,16,reviewed,us,us
2014-07-22T22:58:29.150Z,26.0259,89.5651,8.4,4.2,mb,,127,2.115,0.82,us,usb000rwbn,2014-10-17T21:12:15.000Z,"14 km WNW of Nageswari, Bangladesh",earthquake,,3.4,0.104,38,reviewed,us,us
2014-07-22T20:54:41.200Z,26.0035,89.7033,16.03,4.3,mb,,147,1.988,0.8,us,usb000rz7m,2014-10-17T21:12:15.000Z,"4 km NNE of Nageswari, Bangladesh",earthquake,,3.5,0.169,11,reviewed,us,us
2014-07-13T22:50:47.880Z,24.156,94.4741,81.69,4.2,mb,,152,2.762,0.48,us,usb000rwlm,2014-10-10T08:02:17.000Z,"57 km N of Mawlaik, Myanmar",earthquake,,12.2,0.2,7,reviewed,us,us
2014-07-01T20:06:29.070Z,25.0114,94.1629,69.7,4.3,mb,,118,2.16,0.72,us,usb000rvv3,2014-09-26T11:49:52.000Z,"31 km NE of Imph?l, India",earthquake,,7.9,0.168,10,reviewed,us,us
2014-06-24T03:52:25.200Z,23.153,94.2199,64.24,4.1,mb,,153,2.423,0.9,us,usb000rvze,2014-09-19T17:22:31.000Z,"57 km SSW of Mawlaik, Myanmar",earthquake,,12.1,0.234,5,reviewed,us,us
2014-06-20T03:13:37.030Z,25.8912,97.3375,10,4.1,mb,,113,4.941,1.07,us,usc000rijf,2014-09-19T17:22:50.000Z,"56 km N of Myitkyina, Myanmar",earthquake,,2,0.174,11,reviewed,us,us
2014-06-18T03:04:09.550Z,24.7211,95.1007,101.17,4.3,mb,,86,3.058,1.19,us,usc000rh4v,2014-09-19T17:22:41.000Z,"105 km E of W?ngjing, India",earthquake,,7.8,0.169,13,reviewed,us,us
2014-06-14T05:24:27.440Z,26.8748,92.5167,10,4.3,mb,,91,3.072,1.21,us,usc000rfff,2014-09-12T15:47:28.000Z,"15 km WNW of Rang?p?ra, India",earthquake,,1.9,0.142,18,reviewed,us,us
2014-06-11T15:07:31.670Z,23.2957,94.3076,45.51,4.2,mb,,125,3.178,0.61,us,usc000rdzi,2014-09-12T15:47:13.000Z,"39 km SSW of Mawlaik, Myanmar",earthquake,,10.5,0.2,11,reviewed,us,us
2014-06-09T17:40:23.230Z,24.1878,91.5293,31.79,4.1,mb,,127,1.404,0.78,us,usc000rn31,2014-08-30T17:02:54.000Z,"13 km NNW of Khowai, India",earthquake,,5.8,0.158,11,reviewed,us,us
2014-06-07T22:23:21.680Z,23.3067,94.1108,67.31,4.4,mb,,100,3.047,0.77,us,usc000rcms,2014-08-30T17:02:56.000Z,"47 km SW of Mawlaik, Myanmar",earthquake,,8.3,0.104,27,reviewed,us,us
2014-06-04T07:20:14.170Z,22.5351,93.3926,55.25,4.6,mb,,67,1.623,0.59,us,usc000rarb,2014-08-30T17:02:56.000Z,"25 km WSW of Hakha, Myanmar",earthquake,,6.1,0.071,60,reviewed,us,us
2014-05-30T06:37:48.980Z,26.5567,90.227,10,4,mb,,146,1.766,1.15,us,usc000rgqv,2014-08-26T01:21:04.000Z,"17 km NNW of Kokrajhar, India",earthquake,,1.9,0.129,16,reviewed,us,us
2014-05-29T03:23:46.560Z,24.2536,94.4977,85.55,4.6,mb,,75,2.731,0.36,us,usc000r8fh,2014-08-26T01:21:02.000Z,"57 km SE of W?ngjing, India",earthquake,,8.3,0.097,32,reviewed,us,us
2014-05-28T03:19:11.050Z,25.2405,95.1224,97,4.4,mb,,90,4.079,0.86,us,usb000r69q,2014-08-26T01:21:01.000Z,"78 km SE of Phek, India",earthquake,,5,0.085,40,reviewed,us,us
2014-05-18T19:33:55.750Z,26.4109,92.9493,52.02,4.2,mb,,86,1.294,1.14,us,usb000qtv9,2014-08-09T02:53:48.000Z,"28 km SSE of Tezpur, India",earthquake,,9.4,0.236,5,reviewed,us,us
2014-04-30T07:46:57.260Z,23.157,94.3501,89.17,4.3,mb,,122,2.541,0.62,us,usb000qwhh,2014-07-27T21:51:13.000Z,"54 km S of Mawlaik, Myanmar",earthquake,,10.4,0.168,10,reviewed,us,us
2014-04-24T22:49:50.230Z,22.6909,96.0692,13.14,4.1,mb,,156,4.702,0.88,us,usb000qqug,2014-07-14T20:11:14.000Z,"40 km ENE of Shwebo, Myanmar",earthquake,,5.8,0.151,15,reviewed,us,us
2014-04-06T06:37:58.910Z,25.461,93.8616,52.33,4.4,mb,,60,3.434,1.03,us,usc000p7dd,2014-06-11T06:06:10.000Z,"34 km SW of Koh?ma, India",earthquake,,7.4,0.102,32,reviewed,us,us
2014-04-04T06:57:43.460Z,23.0504,93.1676,41.45,4.2,mb,,102,1.454,1.24,us,usc000p4ip,2014-06-11T06:06:07.000Z,"13 km SE of North Vanlaiphai, India",earthquake,,8,0.125,20,reviewed,us,us
2014-04-01T17:45:04.700Z,26.2313,92.9947,41.23,4.4,mb,,78,3.746,0.96,us,usc000nz4i,2014-05-29T23:32:12.000Z,"28 km NNE of Hoj?i, India",earthquake,,8.1,0.082,47,reviewed,us,us
2014-03-28T03:09:53.690Z,26.4089,95.8483,97.33,4.1,mb,,114,3.689,0.83,us,usc000nu6m,2014-05-29T23:32:06.000Z,"72 km SSE of Khonsa, India",earthquake,,7.5,0.157,20,reviewed,us,us
2014-03-26T14:31:25.890Z,25.9277,96.7983,50.45,4.1,mb,,121,6.273,1,us,usc000p5a5,2014-05-29T23:32:05.000Z,"30 km S of Sarupathar, India",earthquake,,5.8,0.198,9,reviewed,us,us
2014-03-22T08:35:34.160Z,22.9777,94.2498,86.24,4.5,mb,,61,2.424,0.64,us,usc000nkwj,2014-05-24T00:54:40.000Z,"59 km E of Falam, Myanmar",earthquake,,6.4,0.083,46,reviewed,us,us
2014-03-21T12:39:54.180Z,24.1764,94.2542,60.59,4,mb,,159,6.171,0.46,us,usc000njr9,2014-05-24T00:54:36.000Z,"45 km SE of Kakching, India",earthquake,,9.2,0.134,16,reviewed,us,us
2014-03-20T04:00:21.220Z,23.362,94.4366,71.15,4.5,mb,,37,2.662,0.83,us,usc000nhzd,2014-05-24T00:54:34.000Z,"31 km S of Mawlaik, Myanmar",earthquake,,6.4,0.096,37,reviewed,us,us
2014-03-18T19:20:45.220Z,22.9114,95.9723,22.09,4.4,mb,,71,3.987,0.91,us,usc000nfvi,2014-05-16T21:51:48.000Z,"47 km NE of Shwebo, Myanmar",earthquake,,5.4,0.096,33,reviewed,us,us
2014-03-15T05:09:12.070Z,23.8952,93.8661,63.44,4.3,mb,,115,2.377,1.07,us,usc000nnyl,2014-05-16T21:51:41.000Z,"52 km SSE of Chur?ch?ndpur, India",earthquake,,8.5,0.217,8,reviewed,us,us
2014-03-01T03:22:06.930Z,25.3458,96.5402,49.69,4.1,mb,,121,4.24,0.34,us,usc000n8xs,2014-05-13T21:36:46.000Z,"86 km W of Myitkyina, Myanmar",earthquake,,6.4,0.262,4,reviewed,us,us
2014-02-28T13:11:30.330Z,23.7432,91.3541,37.8,3.9,mb,,140,1.093,0.64,us,usb000mywm,2014-05-13T21:36:45.000Z,"10 km S of R?n?r B?z?r, India",earthquake,,3.3,0.193,7,reviewed,us,us
2014-02-26T20:58:55.070Z,24.4736,93.7131,59.51,4.4,mb,,94,2.005,0.68,us,usc000mypg,2014-05-13T21:36:42.000Z,"7 km WSW of Moir?ng, India",earthquake,,7.7,0.109,24,reviewed,us,us
2014-02-23T17:04:52.940Z,27.013,92.5521,53.66,4.4,mb,,67,1.57,0.96,us,usc000mx12,2022-07-26T07:57:52.238Z,"22 km NNW of Rang?p?ra, India",earthquake,,7,0.091,35,reviewed,us,us
2014-02-14T13:10:45.380Z,24.4221,89.4984,14.43,4.2,mb,,151,2.424,1.23,us,usb000my4j,2014-04-30T21:18:20.000Z,"21 km W of Sirajganj, Bangladesh",earthquake,,4.8,0.167,10,reviewed,us,us
2014-02-13T16:08:21.120Z,22.6262,94.5476,92.4,4.5,mb,,91,2.684,0.56,us,usb000my32,2014-04-30T21:18:19.000Z,"83 km NW of Monywa, Myanmar",earthquake,,9.6,0.181,13,reviewed,us,us
2014-02-09T23:24:30.640Z,23.7689,96.0719,51.92,4.1,mb,,98,4.232,0.47,us,usc000mluk,2014-04-22T18:30:11.000Z,"104 km NNW of Mogok, Myanmar",earthquake,,12.1,0.158,11,reviewed,us,us
2014-02-06T15:07:53.130Z,27.4652,96.9988,47.88,4.5,mb,,75,4.98,0.94,us,usc000mj84,2014-04-22T18:30:06.000Z,"80 km SSE of Hayuliang, India",earthquake,,7.8,0.106,28,reviewed,us,us
2014-02-02T16:45:24.860Z,22.7971,96.0226,13.81,4.4,mb,,128,3.91,0.89,us,usc000mfqb,2014-04-08T01:43:23.000Z,"41 km NE of Shwebo, Myanmar",earthquake,,5.1,0.155,15,reviewed,us,us
2014-01-30T12:17:14.780Z,22.8394,94.3778,90.83,4.7,mb,,28,2.53,1.15,us,usc000mdkf,2014-04-08T01:43:17.000Z,"72 km E of Falam, Myanmar",earthquake,,6.5,0.057,100,reviewed,us,us
2014-01-29T13:46:50.340Z,23.8428,93.9581,59.11,5.1,mb,,19,2.425,0.68,us,usc000mcu0,2022-05-03T16:39:38.987Z,"50 km WNW of Mawlaik, Myanmar",earthquake,,4.4,0.043,180,reviewed,us,us
2014-01-26T12:38:37.240Z,23.0007,95.9078,12.43,5.2,mb,,50,4.006,1.24,us,usb000m8ca,2022-05-03T16:39:26.234Z,"52 km NNE of Shwebo, Myanmar",earthquake,,3.1,0.057,108,reviewed,us,us
2014-01-24T23:25:25.940Z,22.6167,95.7353,24.58,4.1,mb,,77,3.889,1.15,us,usb000m7tx,2014-03-27T18:15:39.000Z,"6 km NE of Shwebo, Myanmar",earthquake,,5.2,0.105,27,reviewed,us,us
2014-01-24T00:51:35.500Z,23.8426,93.9346,70.85,4,mb,,101,2.406,0.61,us,usc000mk9k,2014-03-27T18:15:37.000Z,"52 km WNW of Mawlaik, Myanmar",earthquake,,5.4,0.156,13,reviewed,us,us
2014-01-20T13:18:26.930Z,22.1231,92.7127,32.08,4.1,mb,,124,1.133,0.43,us,usc000mi0d,2014-03-22T00:05:26.000Z,"49 km SW of Saiha, India",earthquake,,5.8,0.37,2,reviewed,us,us
2014-01-10T21:40:36.000Z,28.2474,93.3721,15.05,4.1,mb,,65,2.444,1.19,us,usb000m7f8,2014-03-15T03:39:02.000Z,"85 km NNW of Ziro, India",earthquake,,4.3,0.127,19,reviewed,us,us
2014-01-07T16:32:10.710Z,22.929,94.1357,52.67,4.2,mb,,142,3.35,0.62,us,usb000m77k,2014-03-07T00:26:01.000Z,"47 km E of Falam, Myanmar",earthquake,,9.5,0.166,13,reviewed,us,us
2013-12-30T09:44:13.340Z,24.1788,93.1207,38.13,4.2,mb,,113,1.797,0.41,us,usb000m2pi,2014-02-28T08:44:13.000Z,"27 km NE of Darlawn, India",earthquake,,5.7,0.215,,reviewed,us,us
2013-12-25T13:25:48.000Z,22.6063,94.3609,109.25,4.3,mb,,49,2.512,0.87,us,usc000ly9a,2014-02-28T08:44:07.000Z,"77 km E of Hakha, Myanmar",earthquake,,7.7,0.154,,reviewed,us,us
2013-12-15T07:35:39.950Z,23.0989,94.2789,95.54,4.1,mb,,92,2.467,0.93,us,usc000ln84,2014-02-21T23:00:55.000Z,"61 km SSW of Mawlaik, Myanmar",earthquake,,9.1,0.197,,reviewed,us,us
2013-12-04T13:05:19.880Z,26.5885,89.5628,13.6,4.7,mb,,73,2.299,0.87,us,usb000lb7b,2022-07-26T02:59:33.636Z,"12 km NNE of Al?pur Du?r, India",earthquake,,2,0.076,,reviewed,us,us
2013-12-03T10:02:58.240Z,23.0163,96.1736,17.03,4.1,mb,,154,4.686,0.72,us,usb000lcpm,2014-02-15T01:32:07.000Z,"36 km WNW of Mogok, Myanmar",earthquake,,6.7,0.198,,reviewed,us,us
2013-11-29T01:54:49.070Z,28.8721,95.8701,35.15,5,mb,,40,4.225,0.63,us,usb000l7uv,2022-07-26T02:40:25.125Z,"103 km NNE of P?sigh?t, India",earthquake,,3.8,0.056,,reviewed,us,us
2013-11-27T17:29:33.670Z,26.2586,96.153,89.8,4.5,mb,,95,3.93,0.81,us,usb000la0x,2014-02-12T01:08:35.000Z,"65 km W of Sarupathar, India",earthquake,,10.3,0.181,,reviewed,us,us
2013-11-12T19:52:14.180Z,24.4844,94.6661,88.79,4.4,mb,,35,2.767,1.18,us,usb000kwcc,2014-01-31T21:22:17.000Z,"62 km E of W?ngjing, India",earthquake,,6.7,0.082,,reviewed,us,us
2013-11-06T04:19:20.640Z,26.3701,93.5345,46.84,4.8,mb,,57,1.709,0.88,us,usb000kylc,2014-01-17T00:29:09.000Z,"30 km SSW of Bok?kh?t, India",earthquake,,7.3,0.121,,reviewed,us,us
2013-11-06T04:16:16.060Z,26.4118,93.6451,34.32,5.4,mb,,25,1.816,0.96,us,usb000ktbm,2022-07-26T01:04:27.812Z,"24 km SSW of Num?ligarh, India",earthquake,,2.4,0.045,,reviewed,us,us
2013-10-29T18:09:15.470Z,27.2426,91.3813,38.19,4.3,mb,,119,1.722,0.75,us,usc000kqwk,2014-01-10T10:03:35.000Z,"14 km ESE of Mongar, Bhutan",earthquake,,7,0.096,,reviewed,us,us
2013-10-29T07:51:27.090Z,23.0264,94.4265,84.87,4.6,mb,,18,2.591,0.75,us,usc000kqin,2014-01-10T10:03:34.000Z,"68 km S of Mawlaik, Myanmar",earthquake,,5.4,0.073,,reviewed,us,us
2013-10-28T01:08:09.480Z,25.2388,95.5348,44.81,4,mb,,166,3.343,0.75,us,usb000ky9i,2014-01-03T00:32:56.000Z,"114 km ESE of Phek, India",earthquake,,16.3,0.299,,reviewed,us,us
2013-10-21T20:11:34.000Z,23.0293,94.4506,96.78,4.4,mb,,154,2.613,0.38,us,usb000kx68,2013-12-30T23:41:17.000Z,"68 km S of Mawlaik, Myanmar",earthquake,,10.4,0.24,,reviewed,us,us
2013-10-10T17:54:53.560Z,23.1303,95.9927,9.6,4.4,mb,,95,4.153,0.49,us,usb000ka7a,2013-12-24T01:42:58.000Z,"58 km WNW of Mogok, Myanmar",earthquake,,4.5,0.18,,reviewed,us,us
2013-10-07T20:53:58.620Z,26.2602,92.9225,7.87,4.2,mb,,64,1.183,1.04,us,usb000kdfs,2013-12-19T02:51:38.000Z,"29 km NNE of Hoj?i, India",earthquake,,4.7,0.175,,reviewed,us,us
2013-10-03T06:12:39.140Z,27.2898,88.4022,9.87,5.2,mb,,37,3.395,0.61,us,usb000k57j,2022-07-25T23:12:46.780Z,"11 km WNW of Singtam, India",earthquake,,2.4,0.044,,reviewed,us,us
2013-09-28T19:50:32.960Z,24.8368,94.7407,91.29,4.2,mb,,108,2.712,0.63,us,usb000k1re,2013-12-13T09:00:36.000Z,"72 km ENE of Yairipok, India",earthquake,,6.6,0.105,,reviewed,us,us
2013-09-26T05:30:05.660Z,23.8621,93.2795,55.92,4.6,mb,,162,6.127,0.58,us,usb000k60p,2013-12-13T09:00:33.000Z,"39 km ESE of Darlawn, India",earthquake,,7.7,0.146,,reviewed,us,us
2013-09-20T12:24:46.270Z,22.9341,95.9607,4,5.7,mww,,30,3.995,0.44,us,usb000jwly,2022-05-03T17:38:52.445Z,"48 km NE of Shwebo, Myanmar",earthquake,,1.8,,,reviewed,us,us
2013-09-20T11:53:26.430Z,22.8604,95.8765,10,4.9,mb,,55,3.888,0.46,us,usb000jwlv,2022-05-03T16:26:41.795Z,"37 km NNE of Shwebo, Myanmar",earthquake,,1.9,0.071,,reviewed,us,us
2013-09-09T11:58:16.360Z,27.1438,92.3593,10,4.5,mb,,53,1.634,0.9,us,usb000jm0y,2013-11-15T03:20:29.000Z,"14 km SSW of Bomdila, India",earthquake,,1.8,0.088,,reviewed,us,us
2013-09-09T03:28:31.970Z,22.9608,95.9365,10,5,mb,,60,4.538,1.03,us,usb000jlv7,2013-11-15T03:20:29.000Z,"49 km NNE of Shwebo, Myanmar",earthquake,,1.8,0.073,,reviewed,us,us
2013-09-07T03:24:56.240Z,25.3564,95.0718,81.93,4.5,mb,,73,2.914,0.74,us,usb000jkq0,2013-11-15T03:20:26.000Z,"66 km ESE of Phek, India",earthquake,,6.5,0.099,,reviewed,us,us
2013-08-31T21:06:34.490Z,28.7788,94.4454,29.91,4.5,mb,,72,3.042,0.73,us,usb000jehx,2013-11-06T01:33:37.000Z,"28 km NNE of Shi Yomi, India",earthquake,,5.3,0.061,,reviewed,us,us
2013-08-21T12:56:30.410Z,24.5651,94.7308,95.01,4.2,mb,,117,2.791,1.44,us,usb000jc6e,2013-10-25T20:09:29.000Z,"67 km E of W?ngjing, India",earthquake,,6.8,0.215,,reviewed,us,us
2013-08-21T08:41:51.110Z,26.6379,92.5235,53.17,4.2,mb,,98,1.223,0.93,us,usb000j81c,2013-10-25T20:09:27.000Z,"8 km SSE of Dhekiajuli, India",earthquake,,8.4,0.159,,reviewed,us,us
2013-08-21T06:57:21.490Z,26.6306,92.5269,54.4,4.2,mb,,87,1.219,1.13,us,usb000j80x,2013-10-25T20:09:26.000Z,"9 km SSE of Dhekiajuli, India",earthquake,,8,0.152,,reviewed,us,us
2013-08-13T21:25:27.690Z,25.5549,96.2594,57.67,4.3,mb,,111,3.977,0.69,us,usb000j2ka,2013-10-19T02:41:41.000Z,"90 km SW of Sarupathar, India",earthquake,,8.7,0.177,,reviewed,us,us
2013-08-06T18:36:30.500Z,23.3104,88.4902,35.88,4.5,mb,,112,3.802,0.76,us,usb000j2w5,2020-07-10T18:14:55.244Z,"9 km NE of Sh?ntipur, India",earthquake,,8.6,0.383,,reviewed,us,us
2013-08-02T12:04:30.140Z,23.9377,94.7314,100.98,5,mb,,25,3.076,1.01,us,usb000itzy,2013-09-25T17:45:50.000Z,"46 km NE of Mawlaik, Myanmar",earthquake,,5.2,0.051,,reviewed,us,us
2013-07-20T09:14:15.060Z,22.044,94.427,99.5,4.4,mb,60,58,,0.85,us,usb000iifh,2014-11-07T01:51:18.594Z,"73 km W of Monywa, Myanmar",earthquake,,4,,48,reviewed,us,us
2013-07-12T07:01:32.200Z,26.267,90.7,48.2,4.1,mb,12,166,,0.63,us,usp000k1xk,2014-11-07T01:51:15.636Z,"6 km SSE of Abhay?puri, India",earthquake,,13.3,,8,reviewed,us,us
2013-07-11T18:48:12.420Z,29.094,95.935,26.4,4.2,mb,9,138,,0.5,us,usp000k1wu,2014-11-07T01:51:15.537Z,"127 km NNW of Hayuliang, India",earthquake,,7.8,,1,reviewed,us,us
2013-07-08T13:27:46.580Z,24.138,95.795,58.4,4.3,mb,14,158.3,,0.52,us,usp000k1u0,2014-11-07T01:51:14.368Z,"146 km W of Bhamo, Myanmar",earthquake,,12.9,,1,reviewed,us,us
2013-07-08T03:44:20.050Z,23.84,91.359,10.1,4.1,mb,19,100,,1.15,us,usp000k1tj,2014-11-07T01:51:14.269Z,"0 km NW of R?n?r B?z?r, India",earthquake,,5.4,,12,reviewed,us,us
2013-07-06T21:41:53.420Z,25.937,93.412,48.9,4.1,mb,14,113,,0.55,us,usp000k1s8,2014-11-07T01:51:14.019Z,"10 km N of Diphu, India",earthquake,,5.7,,4,reviewed,us,us
2013-06-06T19:00:53.220Z,27.724,89.276,10,3.9,mb,7,181,,1.27,us,usc000hhzu,2022-07-25T04:53:36.037Z,"35 km NNW of Paro, Bhutan",earthquake,,6.1,,3,reviewed,us,us
2013-06-01T13:28:53.880Z,22.02,88.572,10,4.1,mb,21,102,,1,us,usb000hbd2,2022-07-25T04:14:50.015Z,"22 km NE of Kultali, India",earthquake,,,,16,reviewed,us,us
2013-05-06T21:07:06.690Z,25.047,96.535,53,4.2,mb,54,55,,1.18,us,usa000hjh9,2014-11-07T01:50:45.244Z,"94 km WSW of Myitkyina, Myanmar",earthquake,,8.9,,33,reviewed,us,us
2013-04-27T05:16:56.250Z,27.513,92.644,28.3,4.4,mb,43,74,,0.9,us,us2013pmce,2014-11-07T01:50:39.021Z,"35 km NE of Bomdila, India",earthquake,,6,,33,reviewed,us,us
2013-04-27T03:17:13.120Z,27.608,92.992,28.9,4.1,mb,27,152.3,,0.78,us,us2013pmcc,2014-11-07T01:50:39.006Z,"67 km NE of Bomdila, India",earthquake,,17.5,,5,reviewed,us,us
2013-04-21T19:35:38.670Z,22.999,94.028,74.3,4.6,mb,37,82.3,,0.77,us,usb000gd6n,2014-11-07T01:50:37.314Z,"37 km ENE of Falam, Myanmar",earthquake,,5.9,,18,reviewed,us,us
2013-04-18T03:00:00.470Z,22.802,94.093,54.6,4.3,mb,51,69,,0.98,us,usp000k0aj,2014-11-07T01:50:35.451Z,"44 km ESE of Falam, Myanmar",earthquake,,3.8,,31,reviewed,us,us
2013-04-16T08:34:14.090Z,28.887,95.15,39.5,5.2,mb,230,15,,0.57,us,usb000g7uy,2014-11-07T01:50:34.430Z,"Arunachal Pradesh, India",earthquake,,3.4,,180,reviewed,us,us
2013-04-16T01:23:23.420Z,26.06,91.979,43.8,4.4,mb,61,63,,1.14,us,usb000g7ns,2022-07-24T23:37:52.889Z,"19 km ESE of Dispur, India",earthquake,,8.9,,34,reviewed,us,us
2013-03-30T20:04:45.850Z,23.071,95.976,10,4.8,mb,121,39.4,,0.62,us,usb000fwr0,2022-05-03T16:12:15.525Z,"57 km WNW of Mogok, Myanmar",earthquake,,,,83,reviewed,us,us
2013-03-17T04:17:39.470Z,29.101,95.869,27,4.4,mb,46,67.7,,0.75,us,us2013mwaf,2014-11-07T01:50:21.146Z,"126 km NNE of P?sigh?t, India",earthquake,,,,11,reviewed,us,us
2013-03-02T01:30:38.630Z,24.677,92.222,38.7,5.2,mwb,268,18.8,,0.63,us,usc000ff4h,2022-07-24T19:30:33.038Z,"25 km SSW of Kar?mganj, India",earthquake,,,,,reviewed,us,us
2013-02-28T18:32:26.760Z,22.609,94.557,104.1,4.6,mb,20,145.2,,0.84,us,usb000fmnf,2014-11-07T01:50:12.709Z,"81 km NW of Monywa, Myanmar",earthquake,,8.3,,2,reviewed,us,us
2013-02-19T21:05:12.080Z,25.35,89.03,11.8,4.1,mb,40,115.9,,1.13,us,us2013lvax,2014-11-07T01:50:09.885Z,"27 km N of Joypur H?t, Bangladesh",earthquake,,22.8,,15,reviewed,us,us
2013-01-15T11:17:00.400Z,23.61,94.707,110.9,4.7,mb,62,63.3,,0.61,us,usp000jyeh,2014-11-07T01:49:50.197Z,"31 km E of Mawlaik, Myanmar",earthquake,,4,,32,reviewed,us,us
2013-01-09T01:41:53.260Z,25.329,95.048,93,5.8,mww,482,14.7,,0.99,us,usp000jy3c,2024-06-17T20:55:42.290Z,"66 km SE of Phek, India",earthquake,,,,,reviewed,us,us
2013-01-07T05:32:42.820Z,28.216,94.242,10,4.2,mb,35,63.6,,0.84,us,usp000jy0m,2014-11-07T01:49:47.391Z,"37 km SSW of Shi Yomi, India",earthquake,,,,10,reviewed,us,us
2013-01-03T05:47:27.730Z,24.886,94.002,73.8,4.4,mb,55,86.6,,0.8,us,usp000jxs4,2014-11-07T01:49:45.407Z,"10 km NE of Imph?l, India",earthquake,,5.7,,18,reviewed,us,us
2013-01-02T17:25:40.480Z,22.624,94.02,63.8,4.4,mb,48,78.2,,0.99,us,usp000jxre,2014-11-07T01:49:44.701Z,"42 km E of Hakha, Myanmar",earthquake,,,,10,reviewed,us,us
2012-12-30T10:43:41.880Z,22.96,95.96,37.3,4.2,mb,25,154.5,,0.74,us,usp000jxm8,2014-11-07T01:49:41.030Z,"50 km NNE of Shwebo, Myanmar",earthquake,,8.3,,6,reviewed,us,us
2012-12-30T08:16:43.130Z,24.209,91.782,22.5,4.3,mb,19,119.5,,1.08,us,usp000jxkz,2014-11-07T01:49:41.012Z,"5 km WNW of Kamalpur, India",earthquake,,22.7,,4,reviewed,us,us
2012-12-26T15:20:40.130Z,22.794,95.92,3.8,4.4,mb,24,132.2,,1.03,us,usp000jxe8,2014-11-07T01:49:39.924Z,"33 km NE of Shwebo, Myanmar",earthquake,,27.4,,8,reviewed,us,us
2012-12-26T13:59:46.060Z,22.783,95.908,18,4.9,mb,75,74.3,,0.72,us,usp000jxe7,2022-05-03T16:02:09.841Z,"32 km NE of Shwebo, Myanmar",earthquake,,10.8,,33,reviewed,us,us
2012-12-26T08:48:47.870Z,23.208,96.18,35,4.4,mb,39,129.4,,0.87,us,usp000jxe1,2014-11-07T01:49:39.870Z,"46 km NW of Mogok, Myanmar",earthquake,,,,12,reviewed,us,us
2012-12-22T16:41:45.740Z,22.443,94.782,134.4,5.5,mww,213,19.6,,0.94,us,usp000jx9b,2024-06-17T20:51:01.060Z,"51 km NW of Monywa, Myanmar",earthquake,,4.4,,,reviewed,us,us
2012-12-21T02:23:49.360Z,28.567,88.536,45.3,4.2,mb,56,130.8,,0.83,us,usp000jx76,2014-11-07T01:49:38.177Z,"82 km SSW of Rikaze, China",earthquake,,7.7,,11,reviewed,us,us
2012-12-20T05:56:04.350Z,22.862,95.99,10,4.7,mb,53,74.3,,0.78,us,usp000jx66,2014-11-07T01:49:38.000Z,"44 km NE of Shwebo, Myanmar",earthquake,,,,16,reviewed,us,us
2012-12-18T11:51:57.960Z,25.399,96.61,32.1,4.6,mb,73,45.2,,0.93,us,usp000jx3x,2014-11-07T01:49:37.601Z,"79 km W of Myitkyina, Myanmar",earthquake,,13.8,,38,reviewed,us,us
2012-12-14T02:17:30.990Z,22.745,95.874,10,4.7,mb,65,65.9,,0.67,us,usp000jwxp,2014-11-07T01:49:36.137Z,"26 km NE of Shwebo, Myanmar",earthquake,,,,30,reviewed,us,us
2012-12-13T16:13:23.590Z,23.117,96.041,10,4.3,mb,19,152.6,,1.05,us,usp000jwx5,2014-11-07T01:49:35.910Z,"52 km WNW of Mogok, Myanmar",earthquake,,,,5,reviewed,us,us
2012-12-13T10:05:22.710Z,22.222,92.592,10,4.2,mb,23,161.4,,0.65,us,usp000jwwy,2014-11-07T01:49:35.874Z,"38 km E of B?ndarban, Bangladesh",earthquake,,,,7,reviewed,us,us
2012-12-11T07:19:04.920Z,23.192,93.892,67.5,4.2,mb,57,107,,0.74,us,usp000jwu5,2014-11-07T01:49:35.408Z,"37 km NE of Falam, Myanmar",earthquake,,5,,18,reviewed,us,us
2012-12-05T08:05:03.300Z,25.019,95.094,105.1,4.2,mb,39,117.3,,0.8,us,usp000jwfx,2014-11-07T01:49:32.848Z,"93 km SE of Phek, India",earthquake,,6.5,,12,reviewed,us,us
2012-12-03T11:55:27.520Z,23.11,95.889,35.4,4.6,mb,67,75.7,,0.83,us,usp000jwd3,2014-11-07T01:49:31.879Z,"63 km NNE of Shwebo, Myanmar",earthquake,,6.1,,29,reviewed,us,us
2012-11-30T19:39:30.580Z,27.22,88.2,25,4.7,mb,84,116.4,,0.92,us,usp000jw9j,2015-03-24T02:15:46.918Z,"9 km SW of Gyalshing, India",earthquake,,11.3,,30,reviewed,us,us
2012-11-30T12:58:08.180Z,22.827,95.94,10,4.2,mb,19,160.5,,1.22,us,usp000jw9b,2014-11-07T01:49:27.910Z,"37 km NE of Shwebo, Myanmar",earthquake,,,,3,reviewed,us,us
2012-11-30T03:52:20.700Z,25.683,95.998,97.2,4.4,mb,18,113.2,,0.64,us,usp000jw8p,2014-11-07T01:49:27.767Z,"99 km SW of Sarupathar, India",earthquake,,15,,8,reviewed,us,us
